before,hit,after,lemma,list,n,lang,document,year,canton
Tier- und Pflanzenarten sowie die natur- schutzgebiete zusammengefasst zur besseren Sicherung der Lebensräume . Ueber alle,optimale,die- nahe Gewässerführung möglichst erhalten werden . In den Richtplan werden diese bestehenden Naturschutzgebiete als,optimal,lemmesTempsDE,42094,DE,DE_BS,2018,BS
im Rahmen des Gesetzes über die Erhaltung und Pflege von Nafcurschutzgebieten unter Schutz gestellt . (,optimal,"Kurzfristig , Festsefczung ) Der Anhang enthält die Tabelle aller bereits geschützten ( Ausgangslage )",optimal,lemmesTempsDE,42366,DE,DE_BS,2018,BS
über den Land- Naturobjekte aufgrund der Verordnung über schaftsschutz allgemein ( vgl . Kap . 24,optimale,) einge- Natur- und Heimatschutz unter Schutz stellen . In den Richtplan aufgenommen wird eine,optimal,lemmesTempsDE,42616,DE,DE_BS,2018,BS
"die bewilligten Abbau- und Deponiegebiete im Zonenplan dem Uebrigen Gebiet zu , Bereits rekultivierte Flächen sind",optimale,nach Prüfung der Baudirektion von den bewilligten abzutrennen und von den Gemeinden in der Regel,optimal,lemmesTempsDE,45163,DE,DE_BS,2018,BS
empfindlichen Landschaften darf daher der vorgängigen Aenderung des ge- vorhanden . Auf weite Sicht müssen daher,optimal,sicher nannten Teilrichtplanes durch den Kantonsrat . Ueberlegungen über die Kantonsgrenzen hinaus Nicht in den,optimal,lemmesTempsDE,45484,DE,DE_BS,2018,BS
"B . auch die Pflicht zur Erstellung von Bebauungsplänen , wo solche 22 . 0 Die",optimal,Gemeinden überprüfen die genaue Abgrenzung und die für das Ortsbildschutzgebiet geltenden Vorschriften und ergänzen sie,optimal,lemmesTempsDE,47672,DE,DE_BS,2018,BS
"einfügen . Dies kann auch Ortsbilder betreffen , die nicht in der Bau- an auch diese",optimale,Randbedingungen kennen . Der der des Kantons Zug sorgfältig aufgenommen und in ihrer Bedeutung beurteilt,optimal,lemmesTempsDE,48124,DE,DE_BS,2018,BS
Schutz einzelner Bauten und Anlagen von besonderer historischer Bedeufcuna oder Schönheit . Ueber diese Objekte 24,optimales,. 1 Die Gemeinden prüfen den Schutz von Kulturobjekten von lokaler Bedeutung . ( Kurz-,optimal,lemmesTempsDE,48410,DE,DE_BS,2018,BS
"Erhebungen und Unterlagen , die wo Unser Kanton verfügt , im Vergleich zu anderen nötig noch",optimal,"ergänzt wurden . Der grosse Reichtum Kantonen , über viele schützenswerte Bauern- dieser historisch wertvollen",optimal,lemmesTempsDE,48455,DE,DE_BS,2018,BS
SBB wollen ausserdem die beiden bestehenden Ortsgüteranlagen in Zug und Baar auf längere Sicht aufheben und,optimal,in einer neuen 51 Anlage im Industriegebiet zwischen Zug und Baar zusammenlegen . Dazu ist,optimal,lemmesTempsDE,49940,DE,DE_BS,2018,BS
damit in der Zwischenzeit wenigstens der dort nungen der Stadt Zug . eines neuen Halbanschlusses an,optimal,die N4a Rich- anfallende Verkehr auf die Nationalstrassen tung West bei Sfceinhausen . Ferner sfcellt,optimal,lemmesTempsDE,51994,DE,DE_BS,2018,BS
Verzeichnis der kantonalen gesetzlichen Grundlagen es Verzeichnis der Planungsgrundlagen sa Bund Kanton 88 Zug 88 Gemeinden,optimal,89 Nachbarkantone 93 Detailverz © ichnisse 95 Naturschutzgebiete 97 Naturobjekte 99 Landschaftsschutzgebiete 100 Gebiete mit,optimal,lemmesTempsDE,58959,DE,DE_BS,2018,BS
"auch bei bestehenden Bauzonen - deren Erschliessung durch den öffentlichen Verkehr , ein ausgewogenes Verhältnis zwischen",optimalen,Wohn- und Arbeitsplätzen in den Gemeinden sowie weitere ökologische Gesichtspunkte der Raumplanung berücksichtigt werden (,optimal,lemmesTempsDE,11245,DE,DE_ZH,2020,ZH
A . Rh . Seite 50 22 Richtplantext Stand : Mai 2008 Festsetzung S . 5,optimale,. 2 Nummer Kleinsiedlung Gemeinde S . 5 . 1 . 20 Vorderbüelen Wolfhalden S,optimal,lemmesTempsDE,12376,DE,DE_ZH,2020,ZH
1 . 21 Äschi Walzenhausen S . 5 . 1 . 22 S . 5 .,optimal,1 . 23 Leuchen * * ) Hirschberg * * ) Walzenhausen Reute S .,optimal,lemmesTempsDE,12410,DE,DE_ZH,2020,ZH
( Textbeilage ) . Beides sind Bestandteile des Richtplans . Die Baudirektion hat sich der planerischen,optimalen,Aufgabe unterzogen . Der Regierungsrat hat vom Ergebnis zustimmend Kenntnis genommen und gibt nun im,optimal,lemmesTempsDE,33682,DE,DE_ZH,2020,ZH
"zum Jahre 2000 . Kanton Zug , Nettosiedlungsflachen ( Erhebung 1983 / 1984 , ha )",optimale,"denjenigen , der Bauland erwerben möchte , stellt sich aber die Situation anders : er",optimal,lemmesTempsDE,38516,DE,DE_ZH,2020,ZH
D ^ ( D P ' 3 ( D er co CD ( D 3 Iß,optimale,1-h o » 0 . ^ CS3 x a l l ü ) CD 3,optimal,lemmesTempsDE,57284,DE,DE_ZH,2020,ZH
", beschliessl : l . Titel : Einleitung Art . l Ziele l Bund , Kantone",optimale,"und Gemeinden sorgen dafür , dass der Boden haushälterisch genutzt wird . Sie stimmen ihre",optimal,lemmesTempsDE,59721,DE,DE_ZH,2020,ZH
02 Z Härdmannliloch Baarburg NO 05 . 03 Z Sandsteinkuppe Büni NO 05 . 04 Z,optimalen,Sackung mit Nackentätehen Ramsel 06 . Gemeinde Cham NO 06 . 01 Z Sandsteinkuppe Hinterbüel,optimal,lemmesTempsDE,68339,DE,DE_ZH,2020,ZH
F F F F F F F F F F F F F F Gebiet Kurzbeschrleb,optimal,Gemeinde Baar Baarburg G - Baarburg l G - Baarburg II G -Baarburglll G -Schmidenhof,optimal,lemmesTempsDE,71100,DE,DE_ZH,2020,ZH
""" Neuer Friedhof "" G - Kirchhof St . Martin l G - Kirchhof St .",optimal,Martin II - Zugerstrasse - Rathausstr . 7 -Buhl Altsteinzeitl . Siedlung Latenezeitl . Siedlung,optimal,lemmesTempsDE,71134,DE,DE_ZH,2020,ZH
Koordination der verschiedenen Fachbereiche sowie der Planungsebenen innerhalb des Kantons ( Art . 26 Abs .,optimal,"2 RPG ) mit den Nachbarkantonen , dem Bund und dem benachbarten Ausland ( Art",optimal,lemmesTempsDE,73531,DE,DE_ZH,2020,ZH
angebunden . Eine Grunderschliessung durch den ÖV ist in der Regel sichergestellt . Das lokale Gewerbe,optimal,"findet Möglichkeiten , sich angemessen weiterzuentwickeln . Die Kulturlandschaft ist vor allem auch Landwirtschaftsraum .",optimal,lemmesTempsDE,76414,DE,DE_ZH,2020,ZH
"1 , Seite 21 ) . Der rückläufigen Entwicklung der kantonalen Bevölkerungszahl ist mit einer Optimierung",Optimierung,des verfügbaren Baulandangebotes entgegen zu wirken . Die gesamte Siedlungsgebietsfläche des Kantons soll dabei nicht,Optimierung,lemmesTempsDE,8150,DE,DE_AR,2008,AR
Rehetobel + Wald Grub + - Heiden - Kantonaler Richtplan Appenzell A . Rh . Seite,Optimierung,"138 22 Richtplantext Stand : Mai 2008 Gemeinde : Schiessanlagen ( 300 m ) ,",Optimierung,lemmesTempsDE,31676,DE,DE_TG,2018,TG
1 . 08 1 ' 150 749 2 ' 034 1 ' 249 785 1 ',Optimierungen,640 1 ' 730 1 . 16 1 . 18 1 ' 197 446 751,Optimierung,lemmesTempsDE,6627,DE,DE_AG,2025,AG
"EG zum RPG 5 . 2 Materialabbauvorhaben von erheblichem Umfang : Notwendige Verfahren Zuständigkeit Voraussetzungen ,",Optimierungen,"Rechtsgrundlage Nutzungsplanverfahren Gemeinden Kanton EG zum RPG , Planungspflicht ev . weitere Bewilli- Bund gungen",Optimierung,lemmesTempsDE,28116,DE,DE_AG,2025,AG
Gemeinden prüfen im Rahmen der Revision ihrer Ortsplanungen bzw . Bauordnungen die Möglichkeiten des verdichteten Bauens,optimierungen,". Kurzfristig , Festsetzung 22 . 0 Die Gemeinden überprüfen die genaue Abgrenzung und die",Optimierung,lemmesTempsDE,34683,DE,DE_AG,2025,AG
", wenn die für die betreffende Nutzung hinreichende Zufahrt besteht und die erforderlichen Wasser- , Energie-",Optimierung,"sowie Abwasserleitungen so nahe heranführen , dass ein Anschluss ohne erheblichen Aufwand möglich ist .",Optimierung,lemmesTempsDE,61047,DE,DE_AG,2025,AG
"heranführen , dass ein Anschluss ohne erheblichen Aufwand möglich ist . 2Bauzonen werden durch das Gemeinwesen",Optimierung,zeitgerecht erschlossen . Das kantonale Recht regelt die Beiträge der Grundeigentümer . 3 Das kantonale,Optimierung,lemmesTempsDE,61067,DE,DE_AG,2025,AG
) SR 814 . 20 2 ) BRB vom 14 . Nov . 1979 ( AS,Optimierung,1979 1582 ) 85 Verordnung über die Raumplanung vom 26 . März 1986 Der Schweizerische,Optimierung,lemmesTempsDE,62200,DE,DE_AG,2025,AG
liegen . 4 . Abschnitt ; Fruchtfolgeflächen Art . 14 Sachplan des Bundes Art . 11,Optimierung,' Frucht folgeflächen sind Teil der für die Landwirtschaft geeigneten Gebiete ( Art . 6,Optimierung,lemmesTempsDE,63123,DE,DE_AG,2025,AG
. 6 Abs . 2 Bst . a RPG ) ; sie Mindestumfang der Fruchtfolgeflächen und,Optimierungen,deren Aufteilung auf die Kantone in einem Sachplan fest ( Art . 13 RPG ),Optimierung,lemmesTempsDE,63152,DE,DE_AG,2025,AG
"Kunstwiesen in Rotation sowie die ackerfähigen Naturwiesen , und werden mit Massnahmen der Raumplanung gesichert .",Optimierungen,ment Verhandlungen mit Kantonen und interessierten Bundesstellen anordnen ; nötigenfalls werden die für den Sachplan,Optimierung,lemmesTempsDE,63194,DE,DE_AG,2025,AG
G Wasserwege G Hochspannur > 9snetz Bundesamt für Wasser- R ; S . R5 Wirtschaft R,Optimierung,Anh . 2 Bundesamt für Ener- s s Anh . l T T Anh .,Optimierung,lemmesTempsDE,64210,DE,DE_AG,2025,AG
"Richtplankarte nteht dargestellt G = Grabungsschutzgebiet , siehe archäologische Fundstätten LSG = Landschaftschutzgebiet LWG = Landwirtschaftsgebiet",Optimierung,EFG = Erholungs- und Freihaltegebiet SG = Siedlungsgebiet ü . G . = übriges Gemeindegebiet,Optimierung,lemmesTempsDE,67068,DE,DE_AG,2025,AG
freihalten / LSG Harrüti * ' Sicherung Fabrikausbau EFG EFG Geblet / Bemerkungen heutige Rechtslage Gemeinde,Optimierung,Unterägerl 03 . Zusammenhängendes LWG Baarer Teile / Find Erhaltung Ochsenhof und Findhof * Böschi,Optimierung,lemmesTempsDE,69262,DE,DE_AG,2025,AG
/ Neuhof / Find SPV-Zone Erhaltung Ochsenhof und Neuhof SPV-undö . l . -Zone Sternmatt unbestimmte,Optimierung,"Nutzung , Siedlungstrennung , Grundwasser SPV-Zone Grund unbestimmte Nutzung SPV-und Bauzone Rain / Neuguet unbestimmte",Optimierung,lemmesTempsDE,69353,DE,DE_AG,2025,AG
". Die beiden ersten , nicht nummerierten Register ( « Übersicht » / « Einleitung »",Optimierung,) dienen lediglich dem besseren Verständnis . Das neu erarbeitete Kapitel « 0 . Raumkonzept,Optimierung,lemmesTempsDE,72067,DE,DE_AG,2025,AG
"zugehörigen Grundlagen entnommen werden können , in welcher Weise den Planungsgrundsätzen des RPG entsprochen wurde .",Optimierung,"Folgen und Mittel Die Mehrzahl der im KRP festgelegten Vorhaben weist einen Adressaten auf ,",Optimierung,lemmesTempsDE,73681,DE,DE_AG,2025,AG
werden als « besonders wertvoll » bezeichnet . Andererseits gelten die Ortsbilder von regionaler Bedeutung als,Optimierung,"erhaltenswert , welche als « wertvoll » bezeichnet werden . Die « besonders wertvollen »",Optimierung,lemmesTempsDE,91038,DE,DE_AG,2025,AG
"gehören aber auch die Freiräume zwischen den Bauten ( Strassen und Plätze mit ihren Gestaltungselementen ,",Optimierung,"Grün- und Gewässerbereiche , inneres Ortsbild ) sowie die Umgebung ( äusseres Ortsbild ) .",Optimierung,lemmesTempsDE,91207,DE,DE_AG,2025,AG
h { £ : ^ Q Ü3 y 0 ) 3 n- 3 c n D,Optimierungen,) c : 3 ( U z Landwirtschaftsgebiet Landwirtschaft Die Landwirtschaft braucht genügend Flächen sind,Optimierung,lemmesTempsDE,40151,DE,DE_BS,1986,BS
Übrige Gemeinden 1 . Richtplanaufgabe Zur Beibehaltung der Attraktivitä und zur Förderung der Entwicklung im sowie,Optimierung,der Erhaltung und dem Ausbau der ätze im Kanton sind die übrigen Gemeinden zu unterstützen,Optimierung,lemmesTempsDE,9427,DE,DE_BE,2010,BE
Zentrumsaufgaben sind durch Schwerpunktverbindungen erschlossen . 2 . 3 Anbindung an den ausserkantonalen öffentlichen Verkehr Der,Optimierung,"Kanton Appenzell A . Rh . liegt an keiner Linie der SBB , sodass der",Optimierung,lemmesTempsDE,15615,DE,DE_BE,2010,BE
"Zusammenhang mit Neugestaltung Stationsgebäude und Stationsareal Trogen . ab ca . 2007 Heiden , Postauto St",Optimierung,. Gallen-Appenzell : Bedarf für zusätzliche P + R-Plätze im Zentrum ausgewiesen . unbekannt Vororientierung,Optimierung,lemmesTempsDE,17122,DE,DE_BE,2010,BE
Kantons sind in das Bundesinventar der Die Ueberprüfung der Baugebiete im Rahmen der 10 . 0,Optimierung,Im Landschaftsschutzgebiet kommt der Er- Standortgebundene Bauten und Anlagen können sprechende Bauvorschriften ) . Grosse,Optimierung,lemmesTempsDE,43259,DE,DE_BE,2010,BE
( vgl . Kap . dere hinsichtlich der Bewilligungspflicht für den Abbruch von Bauten und Anlagen,Optimierung,"( Kurzfristig , Zwischenergebnis ) . 34 ) , sondern , wo nötig , eben",Optimierung,lemmesTempsDE,48034,DE,DE_BE,2010,BE
und die Ab- Versorgung mit Erdgas ab . Vorgesehen ist eine führung von Tiefenwasser direkt in,Optimierung,"die Reuss Versorgungsleitung aus dem Raum Luzern , ein mittels zweier Stollen geprüft werden .",Optimierung,lemmesTempsDE,56345,DE,DE_BE,2010,BE
auf eine Richtplanaussage verzichtet . Kantonaler Richtplan Appenzell A . Rh . Seite 74 22 Richtplantext,Optimierung,Stand : Mai 2008 Verkehr V V . Übergeordnete Verkehrsanbindungen Ü V4 V . V,Optimierung,lemmesTempsDE,17334,DE,DE_LU,2025,LU
"aufzuzeigen und damit die Voraussetzungen zu schaffen , die natürlichen Eignungsvoraussetzungen und die schutzwürdigen Interessen von",Optimierung,"kantonaler Bedeutung , mit der Ausweisung von Interessengebieten , sicherzustellen . Im Weiteren bestehen damit",Optimierung,lemmesTempsDE,17870,DE,DE_LU,2025,LU
"Für die längerfristigen Entsorgungsmöglichkeiten bestehen Staatsverträge zwischen den Kantonen Appenzell A . Rh . , Appenzell",Optimierung,I . Rh . und St . Gallen . Aus einer umfassenden Evaluationsstudie ist als,Optimierung,lemmesTempsDE,28476,DE,DE_LU,2025,LU
. hervorgegangen . 2 . 4 Inertstoffdeponien Im Kanton steht der Handlungsbedarf für Deponien zur Ablagerung,Optimierung,"von inerten Bauabfällen und nicht wiederverwertbarem mineralischem Aushub , Abraum- und Ausbruchmaterial ( Inertstoffdeponien )",Optimierung,lemmesTempsDE,28523,DE,DE_LU,2025,LU
"zur Ablagerung von inerten Bauabfällen und nicht wiederverwertbarem mineralischem Aushub , Abraum- und Ausbruchmaterial ( Inertstoffdeponien",Optimierung,) im Vordergrund . Ende 1997 waren im Kanton 21 bewilligte Inertstoffdeponien mit einem Restvolumen,Optimierung,lemmesTempsDE,28537,DE,DE_LU,2025,LU
. Ende 1997 waren im Kanton 21 bewilligte Inertstoffdeponien mit einem Restvolumen von rund 450 ',Optimierung,000 m3 in Betrieb . Aufgrund der anzustreben- Kantonaler Richtplan Appenzell A . Rh .,Optimierung,lemmesTempsDE,28556,DE,DE_LU,2025,LU
"Dazu zählen Kirchen , Schlös- Neu- und Umbauten bereits heute jeweils im ser , Baugruppen ,",Optimierung,"markante Bürger- und Bauern- kantonalen Zustimmungsverfahren zu Händen der häuser , ebenso auch wertvolle Industriebauten",Optimierung,lemmesTempsDE,48513,DE,DE_LU,2025,LU
"Der Richtplan zeigt Bestimmungen über den Waldabstand , über die Bebauungsplanpflicht bei höheren Gebäuden , über",Optimierung,die Begutachtung durch die kantonale Natur- und Heimatschutzkommission etc . . ihre Linienführung entsprechend dem,Optimierung,lemmesTempsDE,44380,DE,DE_NW,2024,NW
. . ihre Linienführung entsprechend dem momenWeitere Schutzbestimmungen sind allgemei- tanen Stand der Abklärungen . ner,Optimierungen,und müssen im Richtplan nicht festgelegt werden : die minimalen Abstände von Ein weiteres Problem,Optimierung,lemmesTempsDE,44405,DE,DE_NW,2024,NW
"Die Bodenschätze ( Kies , Sand usw . ) und die un- durch geeignete Abwasserbeseitigung erhalten",Optimierung,Untergrund ) wird für die Trinkwasserversorgung beeinträchtigten Landschaften sind im Kanton werden ( vgl .,Optimierung,lemmesTempsDE,44633,DE,DE_NW,2024,NW
"und Monodeponien , insbesondere zur Entsorgung von Klärschlamm und von Schlacke aus der KVA Winterthur .",Optimierung,"( Kurzfristig , Zwischener- gebnis ) 69 3 CL ( D ^ ( D P",Optimierung,lemmesTempsDE,57258,DE,DE_NW,2024,NW
der See- und Flussufer und die Erleichterung des öffent14 Der Regierungsrat erlässt für Gebiete lichen Zugangs,Optimierung,. Die Massnahmen zur Freihal mit zu prüfender Nutzung ( Aus- oder üm- tung der,Optimierung,lemmesTempsDE,44004,DE,DE_SO,2023,SO
RahEin spezielles Problem ausserhalb der Bau- men von sogenannten Konzessionen . Dabei zonen stellten vor einigen,Optimierung,Jahren die Cam- ist natürlich dem Landschaftsschutz jeweils besonders Rechnung zu tragen . Das kantonale,Optimierung,lemmesTempsDE,44116,DE,DE_SO,2023,SO
heute auch die Wasserqualität der Oberflächenge- diese Nutzungszuweisung noch zu prüfen . des Landschaftsschutzes . wässer,Optimierung,"zur Diskussion . Diese soll in er- Schliesslich ist festzuhalten , dass der Landschaftsschutz durch",Optimierung,lemmesTempsDE,44237,DE,DE_SO,2023,SO
"wurden die bestehenden Abbaugebiefce untersucht , auch ihre möglichen Erweiterungen . Schliesslich wurden die entsprechenden quantitativen",Optimierung,"Ueberlegungen angestellt ( Reserven , Vorkommen , Bedarf an Kies ) . Dies führt zur",Optimierung,lemmesTempsDE,45237,DE,DE_SO,2023,SO
"Regierungsrat nicht vor einer späteren Revision des Richtplans genehmigen , ausser bei einem flächengleichen Ab- tausch",Optimierung,von Baugebiet und Nichtbaugebiet im 19 . 0 Wo der Richtplan öffentliche Erholungs- Zonenplan oder,Optimierung,lemmesTempsDE,46460,DE,DE_SO,2023,SO
"Bereiche enthält die "" Archäologische Siedlungskarte "" M 1 : 25 ' 000 , Kantonsarchaologie ,",Optimierung,"Zug , 1986 . 4 . Verkehr Dem Personen- und Güterverkehr kam schon immer eine",Optimierung,lemmesTempsDE,49057,DE,DE_SO,2023,SO
vorgesehen . setzgebung an die genannte Gesetzgebung des Bundes überlassen . Linienführung und Anlegestellen sind als,Optimierung,Information in der Richtplankarte angegeben . 42 . 0 Kanton und Gemeinden überprüfen die Wan-,Optimierung,lemmesTempsDE,54085,DE,DE_SO,2023,SO
"wenn diese einander ausschliessen , behindern , bedingen oder ergänzen . und den Bundesstellen . 2",Optimierung,Es erstellt den Prüfungsbericht . 3 Der Kanton kann seinen Richtplan dem Bundesamt zu ',Optimierung,lemmesTempsDE,62494,DE,DE_SO,2023,SO
. 2 Siedlungsgebiet Energieversorgung E . 2 Energieversorgung E . 2 . 1 Grundsätze zur Energieversorgung,Optimierung,( Aktionsprogramm Energie im Kanton Appenzell A . Rh . ) 1 . Richtplanaufgabe Die,Optimierung,lemmesTempsDE,26775,DE,DE_OW,2006,OW
Gemeinden ; b . Regionalplanungsgruppen ; c . Regierungsrat ; d . Kantonsrat ; e .,Optimierungen,Private können den Regierungsrat um Richtplananpassung ersuchen . ä Pla- nung a . b .,Optimierung,lemmesTempsDE,3352,DE,DE_UR,2023,UR
( B + R ) an den geeigneten Haltestellen des öffentlichen Verkehrs . Die Förderung soll,Optimierung,sich dabei vor allem auf die Parkierungsmöglichkeiten entlang leistungsfähiger und gut frequentierter Linien konzentrieren .,Optimierung,lemmesTempsDE,16771,DE,DE_UR,2023,UR
Bedingt nachhaltig . m AufwerGe- w sser : ässer . Erhaltung des guten Amphiö te unbedingt,Optimierung,erhalten . Wer- R ch chtt la la te text Seite 109 L . Landschaft,Optimierung,lemmesTempsDE,25004,DE,DE_UR,2023,UR
Rückzonung ( z . B . in die Landwirtschaftszone ) . Ausserdem kann sich die Infrastrukturplanung,Optimierung,( die meist einen längeren Planungshorizont als 15 Jahre umfasst ) darauf ausrichten . Zuständig,Optimierung,lemmesTempsDE,46827,DE,DE_UR,2023,UR
Rahmen der Ortsplanungsrevision . Sie haben dabei jeweils die spezifische Situation abzuwägen ' ( räumliche Entwicklung,Optimierung,der Gemeinde ) . 21 Die Gemeinden planen die zeitliche Etappierung der Reserve-Bauzonen ( Kurz-,Optimierung,lemmesTempsDE,47058,DE,DE_UR,2023,UR
"Radfahrer und Fussgän- pro Einwohner ) um rund 20 % , und zwar weni- ger )",Optimierung,"auszurichten . SBB , Kanton und Stadt Zug ger hinsichtlich des Pendlerverkehrs ( Fahr- haben",Optimierung,lemmesTempsDE,49879,DE,DE_UR,2023,UR
") 27 . 0 Die Stadt Zug , der Kanfcon Zug und die Schweizerischen Bundesbahnen projektieren",Optimierung,"gemeinsam den Ausbau des Bahnhofs Zug unter Berücksichtigung einer in unmittelbarer Nähe befindlichen , zentralen",Optimierung,lemmesTempsDE,50030,DE,DE_UR,2023,UR
". Diese Anlagen sollen koordiniert projektiert werden , wofür der Kanton zu- tierung des Stadttunnels Zug",Optimierung,"präjudiziert , Mit dem Bau der Nationalstrassen wurde in Hin- weil dann der Anschluss Aegeristrasse",Optimierung,lemmesTempsDE,53156,DE,DE_UR,2023,UR
